raceID,raceCountry,raceDistance,raceName
2905,MAS,50km,usm 50th ace - sol
5913,NOR,100mi,oslofjorden rundt 100m
6605,GER,50km,heuchelbergtrail - 50 k
7860,USA,50km,monte vino races- heards mountain road 50km rac
3260,USA,50km,dark horse 50 km ultra ru
1147,AUS,100mi,southern sydney 24 hour ultra - 24h - 100mi spli
5582,SUI,100km,x4trail 100k
4096,USA,100mi,the yeti 100 mile endurance run-washingto
5271,AUS,100km,tassie trail fest 100k
4138,INA,100km,ultra trail gunung kencana - 100k
3920,GBR,50km,dartmoor trail running challenge 50k
6351,GBR,50km,ultra x summer trail series 50k
7169,SUI,100km,12-stundenlauf aare-insel brugg - 100km-spli
2815,GER,100km,hawei100 - 100 km ultralauf rund um den hardtsee - offener lau
1662,TPE,100km,800 heroes - overlord of caoling 100k
1882,BEL,100km,100000000 mm - 100k
7258,USA,50mi,arctic frog 50 mile rac
7830,SWE,100mi,personliga rekordens t+�vling 24h - 100mi spli
4520,USA,50km,the trail marathon 50k - fall trail weeken
1772,USA,50mi,hudson river 5
2846,GBR,100mi,copthorne 100m
925,TPE,100km,800 heroes - overlord of maoli 100k
73,USA,100km,jalapeno hundred 100 km rac
6337,RUS,50km,winter extreme ultra trail - 50k
6333,SWE,50km,sm 100 km (50 km
6068,AUS,100km,wild goose chase - 100k ultr
1698,AUS,100km,track ultra wa 24h - 100km spli
7314,JPN,100mi,tamba 100 adventure trail - 100m
5570,USA,50km,the frigid 50k run
3819,GBR,100km,pilgrim's ultra 100 k
4904,HKG,50km,kailas fish n sheep 50
8139,ITA,100km,one hundred gran sasso 100 k
647,NOR,50km,fornebu cannonballs 1-202
3629,USA,50km,le tour de mission viejo 50k
2262,GBR,100km,pilgrim's ultra 100k
6418,GER,50km,stadtgrabenlauf wolfenb+-ttel - 50km-lauf - offener lauf
1292,TPE,50mi,yilan dongshan river 50mi ultra-maratho
8272,SLO,100km,obala ultra trail 100 k
8001,SLO,50km,100 ob mrzli reki - 50k
8320,CHN,50km,cross-country zhongsha
5102,IND,50km,bhatti lakes 50 k
3682,CZE,100mi,self-transcendence race 24h kladno - 100mi spli
5394,CHN,50km,hardrock ding du ge - chongli se
4419,GBR,100km,gloucester 24h track race - 100km spli
6793,HUN,100km,balatonf+-redi ultrafut+� fesztiv+�l (buff) 100 km hungaryan championshi
1267,SWE,100mi,t+�by extreme challenge 100 miles - frida
2047,SUI,100km,hard100. 100k
4245,GBR,100km,race to the castl
6650,BIH,50km,bih ultra 50k
999,USA,50km,mammoth cave 50km rac
3109,CAN,100km,klondike ultra 100 k
5385,TPE,50km,across taipei keelung ultramaratho
907,USA,100mi,brazos bend 100 - us championshi
4393,SWE,100mi,the varg+?n trailmarathon
7312,GRE,100km,atromitos ultra - 100k
7924,HUN,50km,sz+�l+�sk+?r - dunahouse 100k ultra - 50km spli
7218,USA,50km,doce canyon 50 km rac
2436,USA,50km,cibolo creek 50 km trail ru
575,GBR,50mi,moray coastal trail 50m
5095,SWE,50km,kullamannen sibirien ultra 50 k
5993,AUS,100km,buffalo stampede bright ultra 100k
5573,FRA,50km,trail des tordu
8060,GBR,50mi,copthorne 50m
8160,CHN,50mi,jiangnan ultramarathon - fenghu
5472,USA,50mi,firebreak 50 mile ultr
5934,GER,50km,marialinden - kutt nom do
5780,FRA,50km,championnats de france 50km march
22,KOR,50km,seoul 100 korea - sky
4659,SWE,50mi,viadal ultra 24h - 50mi spli
2102,GER,100mi,bottroper ultralauf festival 24h (buf) - 100mi-spli
4748,GER,50km,holter wald ultra (hwu
7690,CHN,50km,gupo mountain ultra trail - 50 k
866,MAS,50km,putrajaya 100 - 50 km ru
7019,CHN,50km,luofushan trail rac
3329,USA,50km,sandhills trail & ultra festival 50 km ru
2726,USA,100km,heartland 100 km rac
1940,ITA,100mi,100 miglia del bernin
6069,AUS,50km,duval dam buster hendo hustl
1266,ESP,50km,6 hores urb ultrarunning barcelona - 50km spli
6150,GBR,100km,sri chinmoy self transcendence 100k rac
2729,GER,50km,100 km berlin bernau wc - 50 km spli
4878,AUS,50km,sink or survive (s.o.s.) - stage
3104,PHI,50km,alviera trail 50
4369,CZE,50km,6 hours and marathon louny - 50km-spli
7108,PHI,100mi,great metro manila 100-mile endurance rac
6396,CHN,50km,yysports go wild 50 k
2863,GER,100km,24-h-challenge der duv - 12h-lauf - 100km spli
1809,USA,50mi,mst 50 mile endurance rac
8407,GER,50km,stadtgrabenlauf wolfenb+-ttel - 50km-lau
3683,JPN,50km,tokyo edogawa ultra marathon - 50 k
7222,IND,100km,india open 100 kms ru
6471,SUI,50km,xtratrail lavau
6561,SRB,100km,ultra-trail stara planina. kopren 100 k
5608,TPE,50km,taiwania 50 ultra trail go ou
5635,MAS,100km,universiti malaya 100km ultra maratho
6448,RSA,50km,three peaks challeng
4793,IND,50km,open national race walking championshi
7518,GER,50km,50km rund um nordersted
4097,ITA,50km,correre sul filo del crinale 50 k
1490,USA,50km,flat top mesa 50 km endurance ru
4465,GER,50km,1. schl+?sser- u. burgen-ultr
2527,THA,50km,wangchan5
1872,FRA,100km,l'ultra techni trail de tiranges 100 k
7498,SWE,100km,lejonbragden 100k
6535,USA,50km,scioto trail challeng
5565,MEX,50km,ultrahuachi 50k
1025,TPE,50km,mei shan 36 curve
8206,USA,50km,siuslaw dunes 50km trail rac
3181,JPN,100km,hakone kodo ultra walkin
1552,MAS,50km,ultimate trails of the sout
3067,NOR,100mi,24 hours in hell - 100mi spli
6826,SVK,50km,tatransk+� +�elm
5268,USA,100km,wildcat ridge romp 100 k
3876,USA,50km,blaze pioneer 50 km trail ru
1159,USA,50km,nut 50k (fire course
6702,GER,50km,heuchelbergtrai
2075,ITA,50km,trail delle minier
8199,USA,50km,black canyon trail 50 km ru
7448,CHN,100km,antu four mountain one lake trail - 100k
6300,THA,50km,kiriwong taste of trai
6651,ITA,50km,amalfi positano ultratrail skyru
6488,USA,50km,des plaines river 50 km trail rac
2592,CHN,100km,beijing xiangshan 100 ultra trai
5395,GBR,100mi,gloucester 48h track race - 100mi spli
1389,HUN,50km,balatonf+-redi ultrafut+� fesztiv+�l (buff) 50 k
2611,TPE,100km,yilan dongshan river 100km ultra-marathon night run i
1110,USA,100mi,blue heron hundreds 100 mile
5149,GER,50km,essener rhein-herne-kanal maratho
1626,GBR,50km,grand canal canter 50k autum
7373,CHN,50km,orenda ultra trail challenge guyaju - utc
6285,KOR,50km,seoul int. ultra trail 50 k
1781,USA,50km,the mid south (land run) 54k ultra maratho
2408,USA,100mi,the drift 100 mile rac
7191,JPN,100mi,mt. fuji 100 mile challeng
4642,SWE,100km,tornedalen ultra ru
2981,USA,50km,madison ultra 50km uphil
5350,RUS,100km,dreamtrail lyskovo - 100k
1904,GBR,100km,ultra-trail snowdonia uts10
6436,USA,50km,virginia spartan 50 km trail rac
2164,FRA,50km,trail du cap sizu
7673,CHN,50km,wenling doumi peak 50 trai
1660,USA,100mi,the 3 bearstrail races - papa bear 100 mil
3404,AUS,50km,50km cabo dusk to daw
2749,AUS,50km,wild goose chase - 50k ultr
5474,HUN,50km,ultrappolca 50 km open rac
7107,USA,50km,rock creek ramble 50 k
6376,TPE,100mi,taipei 48hr ultra marathon - 100m
7923,JPN,100km,yakushima ultramarathon 100 k
1792,GER,100km,ultimativer saar ultr
4249,TPE,50km,taipei 24hr ultra marathon - 50k
2969,CHN,50km,maoshan trail challeng
6794,ESA,100km,ultra maraton el salvador 100
3031,USA,50km,summer warm up run 50
69,IRL,50km,aherlow 50
317,NED,50km,12hrs sittard - 50km spli
1531,GER,100km,bima 10
7425,TPE,50km,taiwania 50 ultra trail come i
8046,USA,50mi,the stuffed turkey 50 mile endurance rac
5326,BRA,100km,ultramaratona brasil 100k
8125,USA,100km,free state trail 100 km ru
3778,USA,50km,the full mo 50 km rac
612,USA,50mi,virgil crest 50 mile ultr
6649,USA,100km,no'to'mom 100km endurance ru
4946,GBR,100km,self-transcendence 24 h track race tooting bec - 100km spli
5937,IRL,100km,dublin mountain trailrunning festival 100k
5935,NED,50km,woldberg trai
4267,USA,50km,highball to thurmond ultra 50 k
1363,USA,50km,pine trail ru
4840,ITA,50km,50 km delle alp
1799,USA,50mi,dc peaks 5
799,USA,100mi,destin 100 mile beach ultr
2656,AUS,100km,100km caboolture historical village dusk to daw
3165,PHI,100mi,ecp hundred miles endurance ru
5092,USA,50km,del dios trail run
4746,USA,100km,highlands trail festival 100 k
6238,USA,50km,laurel hill trail ru
1771,FRA,100km,100 km du grand est - cours
5995,ITA,50km,ultra sky supramont
5424,BEL,50km,100000000 mm -50k
5728,USA,50km,long beach enlightened ultra 50 k
8343,THA,50km,ultra trail huai yan
5632,USA,50mi,last chance 50 mile ultra rac
1164,CHN,50km,ultra-trail three gorges 50 k
3149,CHN,100km,trail donghai - utdh 100 k
3452,AUS,100mi,alpine challenge 100 mile
1824,USA,50km,le tour de orange county 50 km rac
6709,SUI,50km,x4trail 50k
1569,USA,100km,paris pair 100k
5353,TPE,100km,800 heroes - overlord of aowanda 100k
4795,BEL,50mi,endurance day hamme 50 m
6317,USA,50km,teeney-way 50k
3807,NOR,50km,jar allehelgensultra 50k
5933,MAS,50km,desa lestari trail ru
4911,USA,100km,hell hole hundred 100 km night ru
6350,SWE,100km,sm 100 k
4641,GBR,50mi,salisbury plain 5
6249,USA,50mi,the cascade super 50mi ultra rac
7385,CHN,100km,china elite ultradistance track race - 100 k
1625,THA,100km,amazean jungle trail - 100k
4072,USA,100km,georgia sky to summit 100
6597,TUR,50km,+�ekmek+?y ultra trail mud maratho
5345,USA,50km,last chance 50
3845,USA,50km,running with my gnomies 50km rac
843,USA,50km,pedernales 50km trail ru
8077,GBR,50km,beowulf ultra-marathon 50km (formerly kings forest trail
648,USA,100km,sasquatch shuffle tx 100km rac
8291,CHN,50km,penglai eight immortals ultramaratho
548,GBR,100km,race to the stone
4089,USA,50km,illiniwek 50 km race the nigh
2107,USA,50km,twin peaks 50 km trail ru
7444,DEN,50km,tisvilde ultra trai
8150,USA,50km,mountain masochist 50km trail ru
1843,PHI,50km,sta. ines mountain adventure ru
3298,GBR,50mi,white horse 50 mile
4409,USA,100km,mountaineer rumble 100 km rac
6898,EST,100km,haanja ultra10
8091,JPN,100km,lake biwa kaizu sakura maranic - 100 k
7825,JPN,100km,atsumi peninsula ultra nature run - 100k
4139,USA,50km,red rocks of sedona westsid
5354,DEN,50km,ultral+?bet ringk+?bing fjord rundt 50k
4190,ITA,50mi,bi-ultra 24 h - 50mi spli
1852,CHN,50km,jianning 50 k
8304,USA,50km,mst 50 km endurance rac
6832,AUS,50km,glasshouse hares and hounds (lone wolves
6647,ITA,100km,correre sul filo del crinale 100 k
6828,USA,50km,suffer better 50km fall trail ru
7423,NOR,50km,jessheim vintermaraton 50k
914,JPN,50km,hakuba int. trail ru
1881,AUS,50mi,lonely mountain ultra 50m
1492,CHN,100km,qi pan shan 100 trail runnin
8312,ITA,50km,trail del montanar
8290,CHN,50km,great walker longmen - 50 k
5507,USA,50km,prisoner of war 50 km ultra rac
5084,USA,50mi,tuscazoar 50 mile night trail rac
7418,AUS,50km,track ultra wa 24h - 50km spli
8242,ITA,50mi,ronda ghibellina plu
6500,SWE,50km,uka pain 50k
3364,TPE,50km,zhenxibao (cinsbu) 54 km ultramarathon i
1212,HUN,50km,sz+�l+�sk+?r - hotel pallone 50 miles - 50km spli
2924,USA,50mi,indy piston 50 mile endurance ru
4713,USA,100km,red rock canyon 100 km rac
1074,TPE,100km,maolin to cape fugui - 100 k
4877,USA,100mi,whispering grace 100 mile rac
686,USA,50km,cotton pickin 50 km rac
5046,USA,50mi,crooked creek ultra trail race 50m
6653,USA,50km,bad axe trail run
7219,SRB,100km,100km run pali
1796,USA,50mi,morgan hill meat grinder 50 mile rac
8362,BEL,100km,pinksterlopen - 100 k
3723,AUS,50km,tassie trail fest 50k
4387,USA,100mi,rocky raccoon 100 mile trail run - us championchip
1158,PHI,50km,tagaytay 50km ultr
3842,NOR,50km,holmestrand cannonball ultr
6224,RSA,50km,50km nedbank ultra marathon runified - women's rac
1084,HUN,50km,ultra grande amor
1571,IRL,50km,iau solidarty 6hr race - 50km spli
3684,ROU,50km,s24h timisoara - 50km open rac
3153,USA,50mi,durango skyline 50 mil
2829,USA,50mi,wildcat 100 - 50 mile rac
8372,USA,50km,sleeping lion ridge trail run
2078,USA,50km,flat branch ultr
3654,CHN,100km,run guizhou league finals - luodian 100 k
5133,CHN,100km,yysports go wild 100 km - guid
8181,TPE,50km,shudder sheipa ultramarathon - 50k
3259,NOR,100mi,rondane 100 - 100m
5890,CHN,50km,danxia trail runing race - 50 k
5803,USA,50km,fall creek falls 50k - clydesdal
1897,ITA,100km,hybla major 10
3846,HUN,100km,balatonf+-redi ultrafut+� fesztiv+�l (buff) 100 k
5153,ITA,50km,lupatotissima - 6 ore - 50km spil
1169,IND,100km,mahabaleshwar endurathon 100 k
6091,GER,100km,hawei100 - 100 km ultralauf rund um den hardtsee - d
652,AND,50km,trail 100 andorra by utmb - trail 50k
4289,GER,100mi,laam (sut 100 - schoenbuch ultra trail
7290,NZL,100km,port hills 100k ultr
310,CHN,50km,ultra trail chongyi challenge - 50 k
455,USA,50mi,stone house 50 mile
1469,TPE,100km,800 heroes - overlord of kinmen 100k
1965,CHN,50km,uthz-yinpingsha
5377,HKG,50km,hard as nayls 50k i
4004,GRE,50km,atromitos ultra - 50k
2236,GBR,100mi,white horse 100 mile
301,SWE,100km,hallands ultra-beach trailrun (hub 100 km
2666,USA,50km,running is not closed run - race 1
3753,USA,100km,tidewater striders dismal swamp 100 km rac
2488,FIN,100km,nuts yll+�s pallas 100km trail ultr
6377,USA,50mi,ridge route 50 mile ultr
7259,USA,100mi,unico 100 mile rac
5898,ESP,100mi,el privilegio 100 milla
8127,JPN,100km,suo-oshima ultra marathon - 100 k
2970,TPE,50km,puyenting ultramaratho
3882,NOR,100km,rondane 100 - 100k
7330,CHN,100km,trail dayan 10
3225,USA,50km,crimson lake 50 km trail ventur
8232,USA,50km,first state 50 km trail rac
8164,NED,100km,de 24 uur van deventer - 100km spli
7700,PER,100km,marcona wind trai
4142,LTU,100km,run alytus - 100 k
3722,IND,50km,the great mawla ghaati ultra 50k
1248,GER,100km,100 km berlin bernau. wma 100 km w
3631,GBR,50km,north chilterns 50k
3977,CHN,100km,xihong old road ultra trail - 100 k
1989,GBR,50km,maverick frontier south down
2437,RSA,50km,50km nedbank ultra marathon runifie
4630,USA,50mi,wild things race - 50 mil
4410,USA,50km,the trail marathon 50k - trail weeken
6982,USA,50mi,chief ladiga 100 - 50 mile
7303,CHN,50km,century park 50k
356,USA,100mi,deadman peaks 100 mile trail ru
3223,AUS,50km,trt running all in 50k
4620,ITA,50km,bi-ultra 6 h - 50km spli
4088,TPE,50km,dapu dongyanzhi ultra ru
6183,BEL,50km,the longest da
654,SWE,100mi,viadal ultra six days - 100mi spli
551,GBR,50km,white horse 50 k
1388,USA,100km,outer belt 100 km ultra ru
6762,HUN,50mi,balatonf+-redi ultrafut+� fesztiv+�l (buff) 50 m
4352,ESP,50km,iau 50k european championships - open rac
3815,USA,100km,across the years. 24h - 100km spli
8268,HKG,50km,msig lantau 50 i
4087,BRA,100km,insane ttra pico do gaviao 4t� stage 100 km
5132,CHN,50km,yysports go wild 50 km - guid
3450,TPE,100mi,taipei 24hr ultra marathon - 100m
4671,USA,50km,franklin mountains trail run 50k
2460,FRA,100km,100km d'alb
1627,NED,50km,gaasterland trai
2885,HUN,50km,sz+�l+�sk+?r+�zget+�s&kar+�csonyi ultrangyalok - 24h - 50km spli
5267,POL,100km,ultrapark weekend 100km - national championshi
3187,CHN,50km,liping trai
1713,CHN,50km,mingyue mountrain ultra trai
2097,GBR,100km,ultimate lakeland trails challenge 100 k
3138,BEL,50km,nacht van vlaanderen run - 100 km - 50 km spli
1386,USA,50km,fayetteville spartan trail us championshi
380,AUS,50km,wild horse criterium 50 k
8325,FRA,100km,100 km du grand est - march
4801,FRA,100km,ardennes m+�ga trai
7249,CHN,50km,beijing mountain 50
7815,USA,50km,usatf national championships - valley cottag
5982,USA,50km,rattlesnake ridge 50k ru
730,ITA,50km,barbaresco-barolo ultratrai
5204,AUS,100km,kep track 100 km ultra maratho
7875,CHI,50mi,atacama extreme 50 mile
2388,FRA,100km,les 100 km de vend+�e  - champ. nationau
1426,PHI,50km,warrior 50k ultramaratho
1718,PHI,100mi,urcd 160km
5763,USA,100mi,grand canyon 100 mil
2760,USA,100mi,ride the wind 100 mil
2533,IRL,50km,portumna 100km ultramarathon - 50km spli
5068,NED,100km,run winschoten 100 km - open rac
4665,DEN,50km,skechers ultramaraton 50 k
2897,AUS,50mi,you yangs 50 mil
2994,KOR,100km,daejeon 100km ultr
4975,USA,50km,rh armadillo broil 50
7734,IRL,50km,donadea 100k race - 50km spli
1860,FRA,100km,ronde des duc 100km march
2788,USA,50km,4th of july ultra - 50 k
806,USA,50km,hog's hunt 50k trail ru
5904,USA,50km,allegheny front trail run (aftr) - 50k seneca ru
1534,USA,50mi,4th of july ultra - 50 mil
4150,FRA,50km,ecotrail praz de lys - trail lon
7492,USA,100mi,the hot wild oak trail 10
3406,USA,50km,capon valley 50k ru
2245,GBR,50km,isle of man mountain ultr
3961,AUS,100km,the north face 100 australi
2738,TPE,50km,weiliaoshan ultramaratho
1838,TPE,100km,the northeast corner 168 ultramarathon - 100 k
1764,URU,100km,ultra trail altas cumbres serranas 100k
4094,NOR,100km,kristiansand 100 km - norsk mesterska
4441,USA,50km,run for horses 50 k
4156,CHN,50km,ana trail series - tianmu seve
2511,RUS,100km,moscow sotnya 100 k
5529,TPE,100km,dongfong ultra marathon - 100 k
6529,ESP,100km,12 horas de terrassa (barcelona) - 100km spli
3927,USA,50km,chinklacamoose ultra 50
7936,KOR,50km,cheonju pilgrimage 50 km ultramaratho
6991,KOR,100km,incheon kanghwa ultramarathon festiva
5098,GER,100km,r+?ntgenlauf - 100km jubil+�umslau
7027,SWE,100km,lapland ultr
4204,USA,50km,marshall mangler 50k trail ru
825,SWE,50km,lejonbragden 50 k
7059,CAN,100km,self-transcendence 12 hour race ottawa - 100km spli
2538,USA,50km,nyc trail festival 50
1393,RSA,100mi,golden reef 100 mile
5641,FRA,100km,100 km de la vallee du semno
4535,KOR,100km,taebaek 100km ultra maratho
6882,USA,100mi,run rabbit run 100 mile ultramarathon - hares run
3897,TPE,50km,the northern cross ultramarathon - 50 k
707,TPE,50km,moon stroll ultramaratho
7629,JPN,100km,kirishima ultra travel marathon - 100k
4894,USA,50mi,echo summit trail challenge 50 mil
3082,NED,100km,centennial 100 km in devente
1519,RSA,100mi,northview high challenge 100 mile ru
7109,RSA,100mi,capital classic 6 days - 100mi spli
7411,PHI,50km,lipa city to dolores 50k ultramaratho
3374,FRA,50km,trail des cerfs 7
1399,FIN,50km,suomi-juoksu 60 km. perni+? - 50km spli
6616,USA,50mi,cry me a river 50 mile trail ru
47,NED,50mi,de 50 mijl van sint-anne
3988,USA,100mi,idaho mountain trail running festival (imtrf
5137,CHN,100km,chongli 100 ultra sky trail challeng
8329,BEL,50km,50 km van schote
160,SLO,50km,50 trail vipava valle
6307,NOR,50km,kristiansand 100 km - norsk mesterskap - 50km spli
5598,COL,50km,giochi nazionali della colombia - campionato di atletic
7989,USA,50km,run between the suns 50 k
6114,IRL,100km,waterfront ultra marathon 100
3580,USA,50km,run on the sly 50 k
8277,USA,100km,nirvana ultra big bear 100 k
5947,GBR,50mi,bewl water ultra 50m
854,AUS,50km,buckley's chance 50k trail ru
3314,USA,100mi,angel fire endurance 100 mil
2947,PHI,50km,"benigno \"ninoy\" aquino day 50k ultra maratho"
6961,CHN,50mi,ultra trail shenzhen 50 miles (utsz
1479,USA,50mi,50 miles for yo momm
2270,DEN,100km,copenhagen ultramarathon 100k
3987,BEL,50km,le trail de la less
2976,KOR,100km,dong pyeongdae ford ultra-tournamen
1010,USA,50km,nirvana ultra big bear 50 k
3279,USA,50km,old glory trail trot 50 k
3161,USA,100mi,hideaway 100 mile trail ru
1037,GBR,100mi,north downs way 100 mile rac
7718,GBR,50mi,enduroman 50 miles ultra maratho
7628,NOR,50km,fyksesundet rund
6922,USA,50km,wild idaho fifty km endurance ru
6510,MEX,50km,transnavajas 50
2345,USA,50km,rocky raccoon 50k trail ru
4622,USA,50mi,wildcat 50 miles trail ru
33,FRA,50km,championnats nationaux des 100km marche - 50km spli
4866,AUS,100km,centennial park ultra 100 k
726,USA,50mi,wild idaho fifty mile endurance ru
2502,CHI,50km,nacac race walking championship
704,DEN,50km,copenhagen ultramarathon 50k
3345,PHI,50km,rizal day 50k ultra ru
6598,PHI,100km,taal volcano 360t- 100k ultramaratho
1866,DEN,50mi,firklover 50 mile
7347,ARG,100km,los 100km del bosque platens
934,CHN,50km,mt.jinhua trail series - chison
4757,HUN,100km,supermaraton b+�k+�scsaba arad b+�k+�scsaba - etappe 1
937,GBR,50km,london enduro 50 km trail rac
2975,CHN,100km,guacang swordfight 100
5407,USA,100km,joshua tree ultra 100 k
6451,CAN,50km,laura secord memorial 50
6871,JPN,50km,aso caldera super marathon 50 k
8257,GER,100km,baltic nonstop 100 k
6044,USA,100mi,peak ultra 100 mile endurance ru
